0.9169977978	prom
0.9160792946	mach
0.9158324040	merlin
0.9152676909	han
0.9149078008	athena
0.9147364778	kurt
0.9143912238	cyclops
0.9140718341	coq
0.9136249669	lin
0.9134466898	una
0.9133253667	legion
0.9133168454	artemis
0.9131508655	lustre
0.9131007080	gale
0.9120742303	emerald
0.9116095969	cedar
0.9115808924	coral
0.9114222506	maple
0.9113996046	espresso
0.9113219037	jim
0.9112564484	greek
0.9112470041	sato
0.9112101817	simula
0.9110811688	approx
0.9108089089	sphinx
0.9107738445	delphi
0.9106200707	fedora
0.9106190562	polsar
0.9106028058	simulink
0.9104605880	inp
0.9104492589	verilog
0.9102757930	peano
0.9101496192	int
0.9099968053	eclipse
0.9099230491	vista
0.9098279005	argus
0.9095744257	esterel
0.9095557977	rose
0.9092324779	datalog
0.9091476535	shark
0.9091014067	dirac
0.9090635641	tango
0.9090244674	ariadne
0.9089526247	modelica
0.9088546920	leon
0.9085893555	hessian
0.9083583003	wu
0.9082825872	ward
0.9081169757	thomas
0.9080596078	dan
0.9080581308	zeno
0.9079071536	erlang
0.9078001787	titan
0.9077881610	condor
0.9077501031	cole
0.9075952725	mace
0.9075661556	genesis
0.9075061889	prometheus
0.9074466898	rover
0.9072357760	tcl
0.9072203211	flickr
0.9071294769	hu
0.9070753508	hawk
0.9070447217	weka
0.9069869828	ore
0.9069349938	tim
0.9068335754	oasis
0.9067288764	palm
0.9067177277	insar
0.9067097825	euro
0.9066159236	agora
0.9065371271	aries
0.9064984406	hydra
0.9064785193	lu
0.9064698376	alice
0.9064428657	chris
0.9063769897	dinsar
0.9062697412	teragrid
0.9062395935	sesame
0.9061641706	trans
0.9059929770	disco
0.9059857040	hex
0.9059824040	golog
0.9059429655	dragon
0.9059159733	xen
0.9056670722	bicmos
0.9056054189	jigsaw
0.9055004055	stanford
0.9054936338	yager
0.9054785193	orb
0.9054710410	james
0.9054698376	mathematica
0.9053883162	mizar
0.9053385682	mesa
0.9053225170	moodle
0.9053152797	hz
0.9052529268	castle
0.9050686934	eve
0.9050153923	squeak
0.9050109319	gbps
0.9048416065	pegasus
0.9047922422	falcon
0.9046996046	peng
0.9046354933	gan
0.9046229303	alan
0.9044258362	pert
0.9043629158	gnat
0.9043185282	forum
0.9042973145	lang
0.9041828671	nat
0.9041395935	janus
0.9040897158	cosmic
0.9040825989	gnutella
0.9040785072	demo
0.9040627298	sh
0.9039547332	martin
0.9037552480	maxsat
0.9036411341	cao
0.9035694379	raman
0.9035447217	aqua
0.9034795637	cho
0.9033447447	cadence
0.9032519346	estonian
0.9032270366	zigbee
0.9032101817	aster
0.9031949950	neo
0.9031451859	oc
0.9031398352	zen
0.9031380791	telos
0.9031235946	telosb
0.9030319360	pin
0.9030030746	tamil
0.9029921416	ben
0.9028833776	miami
0.9028701454	sect
0.9028345222	morse
0.9028111832	pfam
0.9027101817	aix
0.9026610571	lingo
0.9026010111	envisat
0.9025468567	tetris
0.9025085249	amazon
0.9024101817	unicore
0.9023748360	bose
0.9023634766	appl
0.9022941115	texas
0.9022766819	stamp
0.9022538223	blog
0.9021993023	prophet
0.9021092192	eric
0.9020686571	telco
0.9020079310	jade
0.9019643928	blast
0.9019478980	costa
0.9019280419	amber
0.9019203279	taiwanese
0.9019186013	berge
0.9018591696	rx
0.9017740406	jboss
0.9017644971	excel
0.9017629466	ming
0.9016859879	siemens
0.9016685896	mills
0.9016059022	crown
0.9016001787	hera
0.9015614640	quickbird
0.9015376382	ian
0.9015160255	kanban
0.9013975337	cisco
0.9013356173	estelle
0.9012927999	perl
0.9012236719	seam
0.9011938929	lasso
0.9011792293	milan
0.9010779864	ku
0.9010249399	cyc
0.9009974047	pearl
0.9009788082	muse
0.9009713601	van
0.9009690373	octopus
0.9009684205	abacus
0.9009640470	cantor
0.9009547001	ada
0.9009159323	canadian
0.9008291643	opus
0.9007967006	rex
0.9007828671	rom
0.9007523706	prob
0.9007341261	greenstone
0.9007279565	mason
0.9007145560	larch
0.9006046510	lidar
0.9005744657	boss
0.9005250284	uma
0.9005095860	lotus
0.9004876432	moral
0.9004601817	gflops
0.9004169088	su
0.9003615222	arnold
0.9002791651	uppaal
0.9001231386	pctl
0.9000488233	xerox
0.9000349938	squid
0.8999566909	opera
0.8999552480	mx
0.8999521006	apache
0.8999486221	haskell
0.8999455073	mos
0.8999252992	austin
0.8998979219	terra
0.8998909284	asia
0.8998832496	aurora
0.8998082332	bernoulli
0.8997988382	kepler
0.8997896914	sparc
0.8997786912	uct
0.8997208916	telecom
0.8996828671	dom
0.8996363766	ramp
0.8996045378	gilbert
0.8995738203	euler
0.8995522035	oscar
0.8995293886	promodel
0.8995291329	wasp
0.8995186013	pfaffian
0.8994315864	tex
0.8994273726	eu
0.8994260652	uet
0.8993785193	lvcsr
0.8993538077	andrew
0.8993413154	aspectj
0.8993383778	tracer
0.8993294575	promela
0.8992652379	sprint
0.8992503661	syn
0.8991971657	li
0.8991619490	bayer
0.8991490706	proteus
0.8991451859	wg
0.8991405602	spade
0.8991230248	modis
0.8991194489	spin
0.8990400082	gen
0.8990349938	rob
0.8990248131	harmony
0.8989946232	orca
0.8989714200	erratum
0.8989640470	coulomb
0.8989517987	mann
0.8989493965	isis
0.8989163203	curb
0.8988729377	koala
0.8988661972	spider
0.8988516919	farmer
0.8988194724	jini
0.8987828671	vt
0.8987673350	hp
0.8987175945	marco
0.8986854899	mirage
0.8986762297	mosfets
0.8986629872	dream
0.8986319766	gaia
0.8986296031	cilk
0.8986137827	chess
0.8986002421	bf
0.8985970140	protégé
0.8985893555	cauchy
0.8985846387	dear
0.8985349938	marte
0.8985321716	daniel
0.8985268454	chord
0.8985203279	finnish
0.8985022829	lehr
0.8984973821	stork
0.8984853601	fq
0.8984667100	cox
0.8984258362	oct
0.8983785193	dv
0.8983667109	synopsys
0.8983647856	czech
0.8982626513	apple
0.8982525636	hammer
0.8982413491	poincaré
0.8981856796	webgis
0.8981792293	jain
0.8981398352	minerva
0.8981143528	nats
0.8981060295	wen
0.8981027582	laguerre
0.8980748815	amoeba
0.8980627298	hs
0.8980430126	infiniband
0.8980170723	rev
0.8979982964	parlay
0.8979891310	uni
0.8979626513	lite
0.8979555667	winnow
0.8979517976	rice
0.8979238826	ko
0.8979205504	opamp
0.8979040971	netflow
0.8978994932	linda
0.8978872127	west
0.8978652379	dlv
0.8978646782	yin
0.8978021470	inpainting
0.8977943660	grab
0.8977884426	basque
0.8977699611	nomad
0.8977608260	hungarian
0.8977580228	obituary
0.8977391557	victoria
0.8977036343	opengl
0.8976381745	chu
0.8976118405	hip
0.8976002421	ack
0.8975847596	bob
0.8975368575	polish
0.8975271517	tb
0.8975186013	kirchhoff
0.8974849646	virginia
0.8974806478	ucs
0.8974283551	moore
0.8974273726	vdd
0.8974273726	raid
0.8974272931	stateflow
0.8974194489	atlas
0.8974122671	safari
0.8973586427	android
0.8973573370	drosophila
0.8973548459	naf
0.8973513599	magma
0.8973493649	wk
0.8973093494	orion
0.8973089089	ciao
0.8973059018	smalltalk
0.8972934387	morris
0.8972582130	zeus
0.8972271044	weibull
0.8972016604	arx
0.8971830348	codd
0.8971547480	corporation
0.8971360406	eigen
0.8971304643	powerpoint
0.8970627298	rcs
0.8970596436	swan
0.8970258362	epic
0.8970030746	collins
0.8969697412	nusmv
0.8969640470	harris
0.8969393611	sudoku
0.8969334013	farm
0.8969258362	cosmos
0.8968993691	dali
0.8968824288	el
0.8968787207	alliance
0.8968121196	sun
0.8967928935	fig
0.8967677387	alpine
0.8967399445	kerberos
0.8967036343	pubmed
0.8967024775	modeler
0.8966919778	pig
0.8966826837	genie
0.8966786912	susan
0.8966670722	corrigendum
0.8966349133	enigma
0.8966194327	posix
0.8966115639	peter
0.8966058842	hom
0.8965876153	cream
0.8965815080	keynote
0.8965661556	nmos
0.8965530513	slovak
0.8965489362	coalgebraic
0.8965186013	jacobians
0.8965122671	dwarf
0.8964849646	catalan
0.8964721762	gemini
0.8964597156	wrist
0.8964299116	python
0.8963918844	carl
0.8963764597	tor
0.8963731744	ash
0.8963568689	fist
0.8963167459	schubert
0.8963058362	bl
0.8962849194	wei
0.8962735708	flexray
0.8962694374	angel
0.8962665573	murphy
0.8961985317	diff
0.8961840470	finfet
0.8961828671	sas
0.8961551110	klein
0.8961451859	cts
0.8961276993	unite
0.8961125432	gaussians
0.8960627298	orm
0.8960456725	janet
0.8960286841	norwegian
0.8960258362	ida
0.8960157560	boole
0.8959826486	descartes
0.8959461620	scoop
0.8959349938	scop
0.8959247988	gr
0.8959181594	kung
0.8959112150	eulerian
0.8959079310	sig
0.8959044526	saga
0.8958808924	grape
0.8958705085	nao
0.8958649334	spring
0.8958640983	danish
0.8958623857	fish
0.8958548459	dae
0.8957008067	heapsort
0.8956703145	logit
0.8956524609	spark
0.8956351929	cork
0.8956168383	sovereign
0.8955861156	geo
0.8955762612	curry
0.8955679809	disc
0.8955662031	shogi
0.8955489362	quaternion
0.8955258362	eo
0.8954896078	cai
0.8954629872	psi
0.8954258362	tesla
0.8953977316	companion
0.8953743960	dave
0.8953635652	vpr
0.8952934387	firefox
0.8952801507	scott
0.8952779830	trio
0.8952622079	tan
0.8952613751	antarctica
0.8952544634	okapi
0.8952520347	subdue
0.8952382647	mon
0.8952340616	welch
0.8952128679	kyoto
0.8951524365	vp
0.8950941223	snort
0.8950782447	jr
0.8950578471	circus
0.8950487851	hsu
0.8950426265	congress
0.8950425164	olympics
0.8950407222	pagerank
0.8950203279	norway
0.8950032750	unity
0.8949911058	ihe
0.8949673350	ice
0.8949591288	paul
0.8949573624	chorus
0.8949458960	rosetta
0.8949289711	gear
0.8948806092	sen
0.8948796133	shrimp
0.8948744068	fame
0.8948728366	seeker
0.8948637977	allen
0.8948264650	aerospace
0.8948105146	oz
0.8948075898	phantom
0.8948072214	lex
0.8948071517	fg
0.8947891164	tutor
0.8947869492	omega
0.8947828671	hol
0.8947757642	daisy
0.8947498857	sonar
0.8947287238	venus
0.8946924804	cams
0.8946851271	attractor
0.8946832237	villa
0.8946792293	darwin
0.8946639650	pnp
0.8946569499	nexus
0.8946528400	slovene
0.8946033670	ingres
0.8946002421	pie
0.8945976820	hyper
0.8945679809	magic
0.8945649480	salt
0.8945536545	lee
0.8945349938	vl
0.8945316001	lemma
0.8944406895	chlorophyll
0.8944370359	kim
0.8944288074	oval
0.8944283089	hollywood
0.8944110974	pyramidal
0.8944103042	fx
0.8944078077	marie
0.8943897483	arthur
0.8943628681	andy
0.8943565431	info
0.8943520763	lai
0.8943505311	slim
0.8943339663	chaff
0.8943236524	nest
0.8943160427	sugar
0.8943099021	kad
0.8943059022	seal
0.8943058362	idct
0.8942871112	edward
0.8942710631	cvs
0.8942561325	jess
0.8942503661	pmos
0.8942332372	ding
0.8941894591	multiset
0.8941887307	ponder
0.8941830782	universality
0.8941638804	wand
0.8941401220	tel
0.8941391310	cops
0.8941286433	bleu
0.8941133321	rams
0.8941121416	tiger
0.8941090409	maya
0.8940868496	arcade
0.8940741124	meteor
0.8940717892	adaboost
0.8940641595	julius
0.8940302319	tei
0.8939788082	pal
0.8939785193	fpt
0.8939753841	f1
0.8939711144	guha
0.8939238888	deng
0.8939141748	akamai
0.8939048270	tip
0.8938961043	swedish
0.8938953174	emacs
0.8938823317	wimax
0.8938638067	cairo
0.8938615157	gestalt
0.8938458740	darwinian
0.8938025145	tinyos
0.8937898053	dml
0.8937846353	radiometer
0.8937793934	frog
0.8937687163	mash
0.8937618703	sourceforge
0.8937582395	cabin
0.8937536612	freebsd
0.8936935823	echo
0.8936902091	taverna
0.8936769465	informatik
0.8936724890	optim
0.8936182222	tide
0.8936002421	ast
0.8935967001	knight
0.8935449361	va
0.8935316001	nano
0.8935233576	comma
0.8935031139	locator
0.8934938682	fdg
0.8934715126	mira
0.8934613440	warren
0.8934248695	lsis
0.8934240892	cardinal
0.8934218936	quicksort
0.8934118405	chi
0.8934010265	iran
0.8933902289	octave
0.8933885774	slovenian
0.8933756365	cobra
0.8933629249	avatar
0.8933520763	med
0.8932987783	zheng
0.8932980982	centaur
0.8932957943	fastica
0.8932879052	hal
0.8932854778	binder
0.8932655654	pine
0.8932383206	inn
0.8932182222	dually
0.8932014634	isabelle
0.8931938665	hero
0.8931866174	intensional
0.8931738184	tao
0.8931648334	persian
0.8931554374	globus
0.8931415857	lan
0.8931248084	shore
0.8931230248	midi
0.8931136421	multiway
0.8930979219	fiat
0.8930973967	lexicographic
0.8930888428	parsec
0.8930828713	upnp
0.8930527817	ivy
0.8930509785	rosettanet
0.8930391696	smos
0.8930030956	orchestra
0.8930022138	photoshop
0.8929677930	basin
0.8929644055	lam
0.8929640470	lévy
0.8929567844	pram
0.8929304759	apples
0.8929258362	rip
0.8929138120	sofia
0.8929129442	adaline
0.8929111995	mastermind
0.8929079310	lq
0.8929054517	chan
0.8928946232	nox
0.8928824288	eco
0.8928785193	pdb
0.8928638804	hood
0.8928614308	mary
0.8928282802	theta
0.8928219233	chirp
0.8928164285	wine
0.8928071517	pcf
0.8927779406	gnome
0.8927748148	brown
0.8927712045	bessel
0.8927667035	eagle
0.8927608924	tin
0.8927460716	minmax
0.8927451714	xpath
0.8927448615	ecl
0.8927307831	waters
0.8927218477	scar
0.8927111997	grip
0.8926993965	wf
0.8926647251	dacs
0.8926381745	americans
0.8926122465	pest
0.8925888950	ent
0.8925871556	bio
0.8925825989	sige
0.8925694729	rim
0.8925627298	mf
0.8925466213	cascade
0.8924753221	pump
0.8924629872	app
0.8924592807	bat
0.8924583181	abet
0.8924273726	wan
0.8924258362	src
0.8924056788	tk
0.8923960631	qc
0.8923815551	capon
0.8923715078	aachen
0.8923577862	prosite
0.8923312811	dolphin
0.8923187110	beware
0.8923114654	sars
0.8922519346	friedman
0.8922412439	radiosity
0.8922050250	kids
0.8921938184	mib
0.8921882133	chimera
0.8921840470	weil
0.8921601455	pan
0.8921580643	europa
0.8921230248	seu
0.8921223625	beef
0.8921010316	amazon.com
0.8920921416	ascii
0.8920758760	camshift
0.8920516919	mole
0.8920276940	lego
0.8919801298	finiteness
0.8919788082	sb
0.8919715078	nelson
0.8919498857	strip
0.8919394270	cave
0.8919373464	botnet
0.8919273726	devs
0.8919202953	registry
0.8919160363	burr
0.8919079310	tx
0.8918943167	mhz
0.8918924621	vienna
0.8918792764	anal
0.8918742830	polinsar
0.8918626014	garden
